lat_lon_tuple|agg_road_bumpiness|total_road_readings|seg_dist
((41.918194, -87.648521), (41.918194, -87.648521))|1.00691782264|1|0.0
((41.919327, -87.64856), (41.919391999999995, -87.64856))|0.252443098659|1|7.219560438
((41.889140999999995, -87.635429), (41.889145, -87.63537600000001))|0.216332680086|1|4.42120342012
((41.934055, -87.71302), (41.934090000000005, -87.71299))|0.737655592812|2|4.61555048653
((41.895634, -87.634186), (41.895695, -87.634186))|0.15265954774|1|6.77525142848
((41.896687, -87.626953), (41.896687, -87.626938))|0.580002790683|1|1.24480383693
((41.909782, -87.64825400000001), (41.909836, -87.64825400000001))|0.21651563833|1|5.99777855066
((41.902081, -87.634415), (41.902138, -87.634415))|0.199928692756|1|6.33097985589
((41.955345, -87.695114), (41.955391, -87.695091))|0.175760997377|1|5.45353087087
((41.896683, -87.62739599999999), (41.896687, -87.62732700000001))|0.22798493126|2|5.74330741049
((41.940475, -87.69785300000001), (41.940536, -87.69785300000001))|0.163711556563|1|6.77530511535
((41.886986, -87.62953900000001), (41.887005, -87.62953900000001))|0.527348871459|1|2.1103209845
((41.937236999999996, -87.712448), (41.937275, -87.71244))|0.285617412939|1|4.27250912225
((41.889557, -87.62957800000001), (41.889614, -87.62957800000001))|0.185383692464|1|6.33096584525
((41.88612, -87.629517), (41.886162, -87.629517))|0.256084552245|1|4.66491936249
((41.889111, -87.63715400000001), (41.889114, -87.63711500000001))|0.546947006411|1|3.25397767252
((41.885258, -87.633911), (41.885288, -87.633911))|0.19771529049|1|3.33208474881
((41.889053000000004, -87.645195), (41.889053000000004, -87.645142))|0.256689883672|1|4.3988306194
((41.9058, -87.670288), (41.905834000000006, -87.670334))|0.18616059051|1|5.36930151548
((41.886814, -87.67381999999999), (41.886821999999995, -87.673737))|0.141818600123|1|6.94604250485
((41.896183, -87.629768), (41.89624, -87.629768))|0.18830137416|1|6.33097325785
((41.964912, -87.6866), (41.964912, -87.686554))|0.273457672649|1|3.8133330192
((41.919334, -87.637711), (41.919369, -87.637711))|0.313401847165|1|3.88745561616
((41.896361999999996, -87.649742), (41.896361999999996, -87.649689))|0.225541500068|1|4.39832918802
((41.918621, -87.637688), (41.918655, -87.637688))|0.274924198039|1|3.77638497977
((41.960949, -87.695412), (41.961006, -87.695419))|0.175177704941|1|6.35758740324
((41.913551, -87.68235), (41.913567, -87.682365))|0.470713467743|1|2.16953429909
((41.886826, -87.673538), (41.886826, -87.673477))|0.220131731267|1|5.06298088011
((41.92564, -87.648788), (41.925663, -87.648788))|0.354318294482|1|2.55461653454
((41.88908, -87.63988499999999), (41.889084000000004, -87.639923))|0.530618464217|1|3.18501556327
((41.911423, -87.679085), (41.911453, -87.679138))|0.249858346945|1|5.51716339121
((41.97327, -87.678741), (41.97327, -87.678703))|0.295734314674|1|3.14973293605
((41.896889, -87.634209), (41.896904, -87.634209))|0.585307836897|1|1.66604579544
((41.886715, -87.653778), (41.886715, -87.65369399999999))|0.158349085215|1|6.97198574146
((41.916321, -87.666985), (41.916363, -87.666801))|0.124836807876|1|15.9618049284
((41.902060999999996, -87.64801), (41.902126, -87.64801))|0.346849436077|1|7.21953841348
((41.886726, -87.652863), (41.886726, -87.652794))|0.174959190905|1|5.72698730392
((41.886749, -87.678658), (41.886749, -87.67858100000001))|0.177940291851|1|6.39098353929
((41.902489, -87.665123), (41.902519, -87.66516899999999))|0.208600975964|1|5.0668276572
((41.909195000000004, -87.648239), (41.909267, -87.648239))|0.198503503535|1|7.99703725035
((41.900677, -87.628326), (41.900711, -87.628326))|0.275659323474|1|3.77637300445
((41.938595, -87.713699), (41.938633, -87.713699))|0.619300652852|1|4.22068046435
((41.896389, -87.648804), (41.896389, -87.648735))|0.182985962742|1|5.72612426585
((41.903477, -87.666664), (41.903507, -87.66671))|0.193460495107|1|5.06678371051
((41.890957, -87.647614), (41.891048, -87.647614))|0.620203952981|1|10.1073339687
((41.892284000000004, -87.62674), (41.892338, -87.62674))|0.193396797375|1|5.99776000597
((41.941864, -87.697891), (41.941928999999995, -87.697891))|0.152317196893|1|7.21958919116
((41.971127, -87.679245), (41.971176, -87.679253))|0.205319692091|1|5.4827370158
((41.919472, -87.69171899999999), (41.919514, -87.691772))|0.177073478974|1|6.41038748876
((41.900444, -87.629875), (41.900513000000004, -87.62988299999999))|0.139401215341|1|7.69251409793
((41.886776, -87.676826), (41.886776, -87.676781))|0.426442918156|1|3.73498880803
((41.925694, -87.65361800000001), (41.925739, -87.65361800000001))|0.192299550595|1|4.99816284179
((41.901615, -87.628349), (41.901672, -87.628349))|0.163256178033|1|6.33097933544
((41.901615, -87.634392), (41.90168, -87.634392))|0.146851509426|1|7.21953784322
((41.937313, -87.71244), (41.937351, -87.71244))|0.236559622142|1|4.22067950808
((41.959297, -87.695511), (41.95937, -87.69545))|0.238979936361|1|9.55606441772
((41.886589, -87.662605), (41.886589, -87.662544))|0.209592868832|1|5.06299959266
((41.891731, -87.634064), (41.8918, -87.634064))|0.147683645535|1|7.66380371283
((41.8964, -87.648033), (41.8964, -87.647995))|0.317856063641|1|3.15351717098
((41.910057, -87.648262), (41.910095, -87.648262))|0.231019888514|1|4.22065917825
((41.900673, -87.647942), (41.900719, -87.647949))|0.221967797232|1|5.14212453757
((41.973, -87.679314), (41.973048999999996, -87.679321))|0.190040569681|1|5.47333012487
((41.937678999999996, -87.713661), (41.937698, -87.713661))|1.06029169762|1|2.11033988794
((41.938095000000004, -87.714905), (41.938109999999995, -87.714905))|0.772484863486|5|1.66605792709
((41.885765, -87.62595400000001), (41.885765, -87.62595400000001))|0.376186622333|4|0.0
((41.913319, -87.681984), (41.913345, -87.682022))|0.205445644002|1|4.27538627847
((41.884438, -87.650749), (41.884438, -87.650681))|0.162168047579|1|5.64418885261
((41.886703000000004, -87.654381), (41.886703000000004, -87.65432))|0.179796095386|1|5.06299059227
((41.919478999999995, -87.637718), (41.919552, -87.637726))|0.240696363371|1|8.13523722357
((41.885651, -87.648201), (41.885651, -87.64810200000001))|0.262813806996|1|8.21711952575
((41.884338, -87.656479), (41.884338, -87.656425))|0.228290741626|1|4.48215696053
((41.900585, -87.629677), (41.900585, -87.62960799999999))|0.180693410993|1|5.72574945584
((41.89716, -87.629784), (41.897240000000004, -87.629791))|0.117247294817|1|8.90454640126
((41.902607, -87.665314), (41.902640999999996, -87.665359))|0.211610037269|1|5.3107672672
((41.900535999999995, -87.633698), (41.900535999999995, -87.633629))|0.267310481605|1|5.72575383181
((41.885765, -87.62603), (41.885765, -87.626007))|0.571731971611|1|1.90902437514
((41.936161, -87.712418), (41.936199, -87.712418))|0.229627822921|1|4.2206786488
((41.898087, -87.62825), (41.898159, -87.62825))|0.136742235436|1|7.99702155375
((41.929066, -87.648888), (41.929077, -87.648888))|0.538921269398|1|1.22177386357
((41.902046, -87.664452), (41.902088, -87.664505))|0.175083663794|1|6.41119735915
((41.961285, -87.693939), (41.961285, -87.69386300000001))|0.308088751535|1|6.30064664101
((41.937447, -87.713341), (41.937447, -87.713264))|0.672655384811|1|6.38592848977
((41.896652, -87.629982), (41.896652, -87.629921))|0.234146089371|1|5.0622050326
((41.886711, -87.68094599999999), (41.886711, -87.680878))|0.20493113756|1|5.64398880712
((41.888199, -87.62953900000001), (41.888248, -87.62953900000001))|0.221382769995|1|5.44240792626
((41.896671000000005, -87.628784), (41.896671000000005, -87.628723))|0.201625511335|1|5.06220353224
((41.959334999999996, -87.69547299999999), (41.95937, -87.69545))|0.232548724493|1|4.32995774501
((41.914997, -87.648415), (41.915065999999996, -87.648415))|0.132430983336|1|7.66383522032
((41.892094, -87.626724), (41.892124, -87.626724))|0.284200136258|1|3.33208877336
((41.965057, -87.68220500000001), (41.965057, -87.68219))|0.285682882772|1|1.24347533952
((41.886478000000004, -87.629524), (41.886551000000004, -87.629524))|0.151025540963|1|8.10807466634
((41.884128999999994, -87.633888), (41.884167, -87.633888))|0.214297262344|1|4.22063984299
((41.919613, -87.637726), (41.919655, -87.637726))|0.213005294205|1|4.66494697152
((41.928825, -87.65373199999999), (41.928841, -87.65373199999999))|0.776364482039|1|1.77712554411
((41.889202000000004, -87.63089000000001), (41.889202000000004, -87.630829))|0.232169885127|1|5.06279328902
((41.93758, -87.697769), (41.937641, -87.697769))|0.176757186582|1|6.77530164938
((41.889099, -87.640182), (41.889103000000006, -87.64020500000001))|0.486711507047|1|1.95994338829
((41.885197, -87.633911), (41.885222999999996, -87.633911))|0.255747116347|1|2.88780674885
((41.877224, -87.626053), (41.877277, -87.626053))|0.164520411099|1|5.88667471052
((41.886913, -87.647514), (41.886944, -87.647514))|0.267459475924|1|3.44315524738
((41.893184999999995, -87.647667), (41.893265, -87.647675))|0.171205429492|1|8.91034180933
((41.907532, -87.648193), (41.907585, -87.648193))|0.283881664742|1|5.88670623553
((41.917164, -87.658302), (41.917194, -87.658264))|0.165037418008|1|4.58706196285
((41.937626, -87.71489), (41.937641, -87.71489))|1.0099978841|1|1.66605778847
((41.937862, -87.714897), (41.937908, -87.714897))|0.365218864607|1|5.10924411365
((41.8969, -87.628227), (41.89695, -87.628227))|0.198187785661|1|5.5534860145
((41.889236, -87.657219), (41.889275, -87.657249))|0.209773103138|1|4.99633093556
((41.890011, -87.655441), (41.890011, -87.655342))|0.131692506863|1|8.21656085133
((41.795231, -87.58374), (41.795231, -87.583687))|0.255327200276|1|4.40526086767
((41.937733, -87.712448), (41.937767, -87.712448))|0.26193142769|1|3.77639773366
((41.889645, -87.63401800000001), (41.889717, -87.63401800000001))|0.132525468219|1|7.99700962359
((41.961285, -87.694008), (41.961285, -87.693939))|0.296393918444|1|5.7203239243
((41.90889, -87.675125), (41.908916, -87.675179))|0.19372248437|1|5.33046321095
((41.795235, -87.588387), (41.795235, -87.58830999999999))|0.202845674285|1|6.40009557901
((41.886596999999995, -87.662178), (41.886596999999995, -87.66211700000001))|0.642511356063|1|5.06299895988
((41.954693, -87.69641899999999), (41.954696999999996, -87.696472))|0.22924212303|1|4.41672697793
((41.795162, -87.592827), (41.79517, -87.592743))|0.207139969313|1|7.03824212183
((41.886542999999996, -87.66507), (41.886542999999996, -87.665009))|0.184528241068|1|5.0630032244
((41.916725, -87.687218), (41.916756, -87.687263))|0.211338476747|1|5.07863632319
((41.949272, -87.69811999999999), (41.949341, -87.69811999999999))|0.146529120185|1|7.66388163985
((41.931465, -87.697594), (41.931511, -87.697601))|0.167136013423|1|5.1421206348
((41.886821999999995, -87.673737), (41.886821999999995, -87.673676))|0.18912739298|1|5.06298119709
((41.900784, -87.634361), (41.900828999999995, -87.634361))|0.211292671242|1|4.99814084045
((41.917072, -87.663353), (41.917072, -87.663261))|0.149578725085|1|7.63236858769
((41.910548999999996, -87.64827), (41.910576, -87.64827))|0.334592956652|1|2.99888967507
((41.892971, -87.647667), (41.893032, -87.647667))|0.176226642245|1|6.77524824048
((41.880390000000006, -87.626137), (41.880417, -87.626137))|0.247328650052|1|2.99887369319
((41.9011, -87.647964), (41.901188, -87.647964))|0.152316289922|1|9.77414267187
((41.903853999999995, -87.648094), (41.903919, -87.648094))|0.174627136241|1|7.21954070048
((41.886578, -87.663246), (41.886578, -87.66317))|0.156545476234|1|6.30800057486
((41.8937, -87.6297), (41.893745, -87.6297))|0.235206957721|1|4.9981345846
((41.881969, -87.62944), (41.881996, -87.62944))|0.348551446026|1|2.99887452973
((41.886798999999996, -87.643997), (41.886798999999996, -87.643929))|0.178565990585|1|5.64398106333
((41.900887, -87.662621), (41.900921000000004, -87.662674))|0.237166137507|1|5.79685712117
((41.886565999999995, -87.693451), (41.886573999999996, -87.693329))|0.21257724784|1|10.1649128007
((41.902908000000004, -87.648048), (41.902935, -87.648048))|0.483398903264|1|2.99888562401
((41.909554, -87.648247), (41.909641, -87.648247))|0.198220635861|1|9.66308730291
((41.963966, -87.692429), (41.964016, -87.692429))|0.208201971677|1|5.55355183427
((41.898026, -87.658165), (41.898056, -87.658218))|0.204969974341|1|5.51789136903
((41.884487, -87.626846), (41.884487, -87.626747))|0.229249124392|1|8.21726866954
((41.884487, -87.62715899999999), (41.884487, -87.62706800000001))|0.2358458676|1|7.55324695705
((41.896481, -87.64295200000001), (41.896481, -87.642921))|0.361679547141|1|2.57260286295
((41.885765, -87.625847), (41.885765, -87.625801))|0.22124171118|1|3.81804875028
((41.950871, -87.69815799999999), (41.950924, -87.69815799999999))|0.17921072957|1|5.88675132182
((41.933890999999996, -87.649055), (41.933952000000005, -87.649063))|0.191099036925|1|6.8077086913
((41.916931, -87.66436), (41.916942999999996, -87.664314))|0.453219264724|1|4.04225061449
((41.951859000000006, -87.700623), (41.951923, -87.70063))|0.139459427173|1|7.13218679154
((41.889091, -87.641121), (41.889095000000005, -87.641052))|0.205226546571|1|5.74398342111
((41.906582, -87.64817), (41.906643, -87.64817))|0.147535630177|1|6.77526453514
((41.958271, -87.69516800000001), (41.958317, -87.69519))|0.208110772189|1|5.42506974276
((41.89006, -87.651138), (41.89006, -87.651108))|0.369291517242|1|2.48986502293
((41.938815999999996, -87.713196), (41.938815999999996, -87.713135))|0.495883254583|1|5.05887411701
((41.886833, -87.672882), (41.886833, -87.672813))|0.198535497496|1|5.72697774826
((41.895184, -87.647697), (41.895255999999996, -87.647705))|0.155781936573|1|8.024528981
((41.937599, -87.712448), (41.937634, -87.712448))|0.325647029211|1|3.88746816401
((41.950328999999996, -87.700577), (41.950336, -87.69941700000001))|0.23441677761|1|96.1873728518
((41.939071999999996, -87.697807), (41.939129, -87.697807))|0.154793630689|1|6.3310212425
((41.896545, -87.63855699999999), (41.896545, -87.638512))|0.281160100841|1|3.73441978048
((41.918471999999994, -87.63768), (41.91851, -87.63768))|0.211554604085|1|4.22066545557
((41.884422, -87.651505), (41.884422, -87.65140500000001))|0.16350230362|1|8.30027979441
((41.93224, -87.65870699999999), (41.932255, -87.65870699999999))|0.642047367762|1|1.66605620286
((41.897003000000005, -87.629784), (41.897071999999994, -87.629784))|0.170846158382|1|7.66381085102
((41.884285, -87.621201), (41.884285, -87.621162))|0.288186389201|1|3.23711603527
((41.893543, -87.62677), (41.893615999999994, -87.62677))|0.410523847625|1|8.10808478688
((41.897926, -87.634247), (41.898006, -87.634254))|0.116527181359|1|8.90454714863
((41.919895000000004, -87.637733), (41.919922, -87.637733))|0.438979041687|1|2.99889462635
((41.961135999999996, -87.695419), (41.961166, -87.695419))|0.288034307685|1|3.33212942836
((41.919185999999996, -87.637711), (41.919239000000005, -87.637711))|0.169746321612|1|5.88671836042
((41.88512, -87.622299), (41.88512, -87.622261))|0.307075147409|1|3.15407199439
((41.929977, -87.648911), (41.93005, -87.64891800000001))|0.168154310595|1|8.12889839951
((41.937588, -87.712448), (41.937626, -87.712448))|0.233212180241|1|4.22067971463
((41.896564, -87.636002), (41.896568, -87.635918))|0.164303812821|1|6.98505795445
((41.895832, -87.64771999999999), (41.895901, -87.647728))|0.242352889964|1|7.69251199734
((41.892452, -87.629646), (41.892466999999996, -87.629646))|0.640207700289|1|1.66604449069
((41.904064, -87.648094), (41.904102, -87.648094))|0.243272148334|1|4.22065470995
((41.902809000000005, -87.62849399999999), (41.902846999999994, -87.62850999999999))|0.235307971521|1|4.42454616591
((41.922512, -87.696701), (41.922539, -87.696754))|0.217525441739|1|5.32192497922
((41.921738, -87.648651), (41.921837, -87.648659))|0.146040733314|1|11.0159585113
((41.907272, -87.6726), (41.907284000000004, -87.672623))|0.488185709001|1|2.32774331049
((41.896488, -87.64208199999999), (41.896488, -87.642021))|0.213682711615|1|5.06221798189
((41.917706, -87.688812), (41.917728000000004, -87.688858))|0.234021933881|1|4.53143143251
((41.938309000000004, -87.649353), (41.938351000000004, -87.649384))|0.210972973484|1|5.32649208067
((41.904018, -87.648094), (41.904068, -87.648094))|0.216611817931|1|5.55349300055
((41.908604, -87.648224), (41.908615000000005, -87.648224))|0.506983013374|1|1.22176944754
((41.887875, -87.65686), (41.887932, -87.65686))|0.19865140714|1|6.33096396423
((41.893359999999994, -87.634109), (41.893429, -87.634109))|0.159884350904|1|7.66380592074
((41.896908, -87.628227), (41.896927000000005, -87.628227))|0.439899976047|1|2.11032468268
((41.958443, -87.695267), (41.958481, -87.695297))|0.21648121086|1|4.89902723527
((41.877308, -87.626053), (41.87735, -87.626053))|0.225162021511|1|4.66491210029
((41.887039, -87.65684499999999), (41.887089, -87.65684499999999))|0.183478017113|1|5.55347633996
((41.910625, -87.63470500000001), (41.910671, -87.634712))|0.188588764076|1|5.14212327502
((41.869873, -87.625893), (41.869919, -87.625893))|0.190273664891|1|5.10918273361
((41.931881, -87.697601), (41.931908, -87.697601))|0.320384829408|1|2.99890098022
((41.896415999999995, -87.64672900000001), (41.896415999999995, -87.64669))|0.30697790301|1|3.23650365695
((41.907139, -87.648186), (41.907219, -87.648186))|0.22643144546|1|8.88559372324
((41.890038, -87.653053), (41.890038, -87.652985))|0.183088322699|1|5.64369598646
((41.918785, -87.658241), (41.918839, -87.658241))|0.174813588948|1|5.99778809174
((41.902206, -87.634415), (41.902271, -87.634415))|0.197273214272|1|7.21953859706
((41.929913, -87.648911), (41.929977, -87.648911))|0.262985526089|1|7.10850357715
((41.903511, -87.64807900000001), (41.903538, -87.64807900000001))|0.349982074992|1|2.99888594398
((41.919743, -87.648575), (41.919815, -87.648575))|0.175584554184|1|7.99705215649
((41.893184999999995, -87.62966899999999), (41.893223, -87.629677))|0.231149180748|1|4.27254756207
((41.954243, -87.697952), (41.954273, -87.697914))|0.222112391914|1|4.58582350113
((41.887184000000005, -87.647522), (41.887268, -87.647522))|0.212077454777|1|9.32984051531
((41.954025, -87.698227), (41.954075, -87.698174))|0.259633753517|1|7.08182945342
((41.883415, -87.633873), (41.88345, -87.633873))|0.295042853393|1|3.8874309433
((41.886883000000005, -87.669533), (41.886887, -87.669495))|0.362871931911|1|3.18512253899
((41.886722999999996, -87.65316), (41.886726, -87.65306899999999))|0.15948505792|1|7.56032980091
((41.933525, -87.655197), (41.933525, -87.655136))|0.187481665545|1|5.0592922521
((41.885765, -87.625977), (41.885765, -87.625961))|0.199884835939|1|1.32801695688
((41.934647, -87.649086), (41.934753, -87.649086))|0.110516101164|1|11.7734689427
((41.936493, -87.697746), (41.936543, -87.697746))|0.169388451218|1|5.55352487016
((41.896564, -87.63604000000001), (41.896564, -87.636024))|0.434105421893|1|1.32779330679
((41.93745, -87.712906), (41.93745, -87.712822))|0.280318761698|1|6.96646711658
((41.893806, -87.634125), (41.893856, -87.634125))|0.21688366522|1|5.55348297751
((41.896439, -87.65570100000001), (41.896465, -87.655739))|0.280928801133|1|4.2759929095
((41.897919, -87.647827), (41.898018, -87.647827))|0.293547795453|1|10.9959043363
((41.935328999999996, -87.71238699999999), (41.935328999999996, -87.71238699999999))|0.51540831911|12|0.0
((41.901806, -87.664063), (41.901835999999996, -87.664108))|0.186251692223|1|5.00464276975
((41.900528, -87.634232), (41.900528, -87.63419300000001))|0.683906631555|1|3.23629604707
((41.885769, -87.62556500000001), (41.885769, -87.625534))|0.437140627296|1|2.57303269368
((41.893608, -87.6297), (41.893673, -87.6297))|0.15058014414|1|7.21952762992
((41.959614, -87.695335), (41.959671, -87.69532))|0.163496864187|1|6.45202400217
((41.897391999999996, -87.65718100000001), (41.897419, -87.657227))|0.222771392036|1|4.85443112973
((41.886790999999995, -87.675728), (41.886790999999995, -87.675629))|0.137797750142|1|8.21697345613
((41.884705, -87.629517), (41.88475, -87.629517))|0.353509402536|1|4.99812664034
((41.885609, -87.650848), (41.885612, -87.650764))|0.286771380942|1|6.98006357124
((41.872913, -87.62595400000001), (41.872966999999996, -87.625961))|0.16821009051|1|6.02582637417
((41.940594, -87.69785300000001), (41.940659000000004, -87.69785300000001))|0.145029175371|1|7.21958757316
((41.925734999999996, -87.648788), (41.925777000000004, -87.648804))|0.274907058271|1|4.85007284932
((41.935581, -87.697716), (41.93565, -87.697716))|0.145924619326|1|7.6638630983
((41.905659, -87.64814799999999), (41.905735, -87.64814799999999))|0.142402161408|1|8.44131182575
((41.899303, -87.647888), (41.899376000000004, -87.647896))|0.16052081793|1|8.13522546454
((41.937431, -87.714546), (41.937431, -87.714485))|0.308914020024|1|5.05898357444
((41.917645, -87.688713), (41.917679, -87.688774))|0.176682250774|1|6.31428542587
((41.899139, -87.628288), (41.899178000000006, -87.628288))|0.132422029733|2|4.33172080199
((41.884353999999995, -87.623848), (41.884353999999995, -87.623779))|0.152716794565|1|5.72719913094
((41.896488, -87.642143), (41.896488, -87.64208199999999))|0.214218706972|1|5.06221798424
((41.889568, -87.63401800000001), (41.889645, -87.63401800000001))|0.130789959436|1|8.55235740383
((41.935818, -87.712402), (41.93589, -87.71240999999999))|0.165104389124|1|8.02455139046
((41.962456, -87.69239), (41.962521, -87.69239))|0.14021044088|1|7.21961546756
((41.890175, -87.647591), (41.890232, -87.647591))|0.187993787632|1|6.33096653687
((41.885017, -87.629517), (41.885056, -87.629517))|0.257427327879|1|4.33170999155
((41.904156, -87.634499), (41.90424, -87.634499))|0.11726434797|1|9.32986849571
((41.91684, -87.648476), (41.916911999999996, -87.648483))|0.210116545543|1|8.01810573982
((41.886623, -87.660217), (41.886627000000004, -87.66014100000001))|0.188611387768|1|6.32362205548
((41.911453, -87.648315), (41.911499, -87.648315))|0.213568375518|1|5.10922027086
((41.919167, -87.637711), (41.919266, -87.637711))|0.111235013362|1|10.9959456224
((41.883625, -87.629486), (41.883671, -87.629486))|0.191469160984|1|5.10919514637
((41.886581, -87.66308599999999), (41.886581, -87.663002))|0.147862065455|1|6.97200030748
((41.885979, -87.647469), (41.886047, -87.647469))|0.180153381768|1|7.55272641772
((41.912624, -87.64834599999999), (41.912689, -87.64834599999999))|0.160992813268|1|7.21955188828
((41.875648, -87.626015), (41.875706, -87.62602199999999))|0.170250660122|1|6.46817533992
((41.889687, -87.62664000000001), (41.889736, -87.626648))|0.107650079517|1|5.48276140333
((41.896179, -87.626839), (41.896206, -87.626839))|0.174788444577|1|2.99888206028
((41.896687, -87.626999), (41.896687, -87.626968))|0.59851116531|1|2.57259459491
((41.795238, -87.582809), (41.795238, -87.58273299999999))|0.173738725171|1|6.31697716026
((41.889065, -87.644615), (41.889065, -87.64458499999999))|0.485429956438|1|2.48990365929
((41.888016, -87.62953900000001), (41.888065000000005, -87.62953900000001))|0.242528456428|1|5.44240775099
((41.943695, -87.697937), (41.94376, -87.697937))|0.151713496118|1|7.21959152907
((41.942883, -87.697914), (41.942913, -87.697914))|0.359628833836|1|3.33211867874
((41.953888, -87.698181), (41.953918, -87.698227))|0.32851789855|1|5.06454076739
((41.965092, -87.679405), (41.965092, -87.679375))|0.371093513374|1|2.48694931795
((41.897938, -87.647827), (41.897987, -87.647827))|0.394721884142|1|5.44241729152
((41.927269, -87.648842), (41.927345, -87.648849))|0.266917697036|1|8.46128960914
((41.93634, -87.712425), (41.936401000000004, -87.712425))|0.19932904063|1|6.77530016496
((41.901188, -87.647964), (41.901272, -87.647964))|0.150775846161|1|9.32986360179
((41.891979, -87.634064), (41.892014, -87.634064))|0.347440938625|1|3.88743682572
((41.929096, -87.648888), (41.929127, -87.648888))|0.404514398032|1|3.44318091245
((41.901554, -87.628349), (41.901615, -87.628349))|0.164484141786|1|6.77525851652
((41.896606, -87.63279), (41.896606, -87.63272099999999))|0.166863787189|1|5.72610488408
((41.886856, -87.671539), (41.886856, -87.671463))|0.167967685851|1|6.30797322817
((41.958656, -87.695465), (41.958709999999996, -87.695518))|0.259708001816|1|7.43516314127
((41.900017, -87.634338), (41.900078, -87.634338))|0.16192094804|1|6.77525667582
((41.946785, -87.698029), (41.946808000000004, -87.698029))|0.343085892776|1|2.55462608198
((41.919758, -87.637726), (41.919815, -87.637733))|0.160367665703|1|6.35757561989
((41.964909000000006, -87.687027), (41.964909000000006, -87.686981))|0.337421493486|1|3.81333319809
((41.911869, -87.648323), (41.911938, -87.648323))|0.167417299685|1|7.66383098393
((41.932152, -87.65870699999999), (41.932167, -87.65870699999999))|0.458702675982|1|1.66605617761
((41.916531, -87.64846), (41.916595, -87.64846))|0.154226253904|1|7.10848676755
((41.886803, -87.642609), (41.886803, -87.642548))|0.194014286863|1|5.06298269599
((41.9114, -87.67905400000001), (41.911423, -87.679085))|0.262279059506|1|3.62508418545
((41.886608, -87.661575), (41.886608, -87.66152199999999))|0.234816636846|1|4.39899834327
((41.893353000000005, -87.629677), (41.893390999999994, -87.629677))|0.248793377802|1|4.22064672053
((41.932133, -87.658699), (41.932152, -87.65870699999999))|0.5058518206|1|2.21219239863
((41.889107, -87.637466), (41.889111, -87.63739))|0.220429691484|1|6.3233783311
((41.890007000000004, -87.656334), (41.890007000000004, -87.656052))|0.0863233652783|1|23.4047505535
((41.886196000000005, -87.647469), (41.886227000000005, -87.647476))|0.243762831339|1|3.49183046224
((41.886513, -87.666954), (41.886517, -87.666809))|0.101208666233|1|12.0432104924
((41.887138, -87.647514), (41.887199, -87.647522))|0.177004208119|1|6.80770020428
((41.935749, -87.69743299999999), (41.935749, -87.697334))|0.0923666359982|1|8.21069726944
((41.930634000000005, -87.64894100000001), (41.930702000000004, -87.64894100000001))|0.194830178022|1|7.55278601535
((41.897739, -87.628242), (41.897816, -87.628242))|0.127617115744|1|8.55236974996
((41.892517, -87.626747), (41.892536, -87.626747))|0.482675120416|1|2.1103230449
((41.94117, -87.697868), (41.941238, -87.697868))|0.130534134979|1|7.55280007652
((41.888073, -87.627022), (41.888096000000004, -87.62702900000001))|0.811044119277|1|2.61983285804
((41.950169, -87.698143), (41.950210999999996, -87.698143))|0.212355685679|1|4.66497216107
((41.795223, -87.593376), (41.795223, -87.593376))|0.362229210148|1|0.0
((41.887904999999996, -87.626923), (41.887943, -87.62694499999999))|0.464558868024|1|4.5986912361
((41.965061, -87.681793), (41.965065, -87.681702))|0.204996839464|1|7.55682127306
((41.885574, -87.652939), (41.885574, -87.65283199999999))|0.268628758269|1|8.88113984965
((41.937275, -87.71244), (41.937313, -87.71244))|0.239265441338|1|4.22067948025
((41.886871, -87.670479), (41.886871, -87.67041800000001))|0.198852661377|1|5.06297732731
((41.888785999999996, -87.629623), (41.888832, -87.629631))|0.241133075245|1|5.15216343516
((41.914646000000005, -87.684074), (41.91468, -87.68412))|0.213152376034|1|5.36893111735
((41.884415000000004, -87.65214499999999), (41.884415000000004, -87.65211500000001))|0.320321016765|1|2.49008420881
((41.886790999999995, -87.647362), (41.886790999999995, -87.647339))|0.502824933584|1|1.90899383303
((41.886528000000006, -87.665878), (41.886528000000006, -87.665802))|0.164294695538|1|6.3080054931
((41.938128999999996, -87.712456), (41.938152, -87.712456))|0.314086504627|1|2.55462217232
((41.889114, -87.637077), (41.889117999999996, -87.637001))|0.185192537726|1|6.32337764565
((41.934975, -87.64909399999999), (41.935047, -87.64909399999999))|0.150533070811|1|7.99707368264
((41.916801, -87.648476), (41.916882, -87.648476))|0.287530705109|1|8.99667900673
((41.896491999999995, -87.641533), (41.896491999999995, -87.641487))|0.230973526269|1|3.81741004377
((41.795517, -87.590721), (41.795517, -87.590622))|0.165368949063|1|8.22865824707
((41.923840000000006, -87.64872), (41.923889, -87.64872700000001))|0.242616452538|1|5.4733303946
((41.904365999999996, -87.634499), (41.90443, -87.634506))|0.172042751488|1|7.13216238653
((41.934437, -87.649078), (41.934509000000006, -87.649086))|0.156677233189|1|8.02455062774
((41.889256, -87.647568), (41.889305, -87.647568))|0.205043068459|1|5.44240894289
((41.924702, -87.64875), (41.924744, -87.64875))|0.244089298068|1|4.66495116669
((41.886616, -87.661118), (41.886616, -87.66107199999999))|0.233163607355|1|3.81799808617
((41.889346999999994, -87.633842), (41.889374, -87.633842))|0.101299596865|1|2.99887843986
((41.93399, -87.713089), (41.934032, -87.71305100000001))|0.664664765544|2|5.6298171786
